FECHA (YYMMDD);HORA (HHMM);;,
170901;0800;90,6667;
170901;0900;81,8479;
170901;1000;77,1799;
170901;1100;80,7617;
170901;1200;78,5103;
170901;1300;66,7588;
170901;1400;61,837;
170901;1500;52,2529;
170901;1600;42,0022;
170901;1700;46,0848;
170901;1800;62,6674;
170901;1900;72,5833;
170901;2000;76,5254;
170901;2100;77,7739;
170901;2200;79,9392;
170901;2300;82,271;
170902;0000;83,0199;
170902;0100;81,8513;
170902;0200;81,9258;
170902;0300;81,25;
170902;0400;83,7637;
170902;0500;85,5955;
170902;0600;86,4276;
170902;0700;86,6763;
170902;0800;82,7581;
170902;0900;73,7566;
170902;1000;64,2562;
170902;1100;57,7529;
170902;1200;51,7522;
170902;1300;47,3348;
170902;1400;46,5007;
170902;1500;48,1667;
170902;1600;54,0969;
170902;1700;58,7628;
170902;1800;69,774;
170902;1900;73,6893;
170902;2000;76,3544;
170902;2100;77,9288;
170902;2200;79,0833;
170902;2300;77,9336;
170903;0000;77,3486;
170903;0100;78,1807;
170903;0200;86,1792;
170903;0300;86,1777;
170903;0400;82,0928;
170903;0500;79,0913;
170903;0600;79,2567;
170903;0700;79,4221;
170903;0800;78,8372;
170903;0900;76,5857;
170903;1000;77,4182;
170903;1100;77,3333;
170903;1200;76,7767;
170903;1300;76,7753;
170903;1400;71,6906;
170903;1500;68,9391;
170903;1600;66,1876;
170903;1700;65,5194;
170903;1800;66,5179;
170903;1900;70,0997;
170903;2000;65,6818;
170903;2100;65,0135;
170903;2200;67,4288;
170903;2300;70,1774;
170904;0000;75,0924;
170904;0100;80,1744;
170904;0200;82,7562;
170904;0300;83,588;
170904;0400;84;,
170904;0500;84,3333;
170904;0600;84,1681;
170904;0700;83,6667;
170904;0800;73,0278;
170904;0900;61,0965;
170904;1000;55,3458;
170904;1100;48,095;
170904;1200;38,9277;
170904;1300;33,6769;
170904;1400;33,5095;
170904;1500;29,4211;
170904;1600;20,754;
170904;1700;22,9203;
170904;1800;28,92;
170904;1900;32,7559;
170904;2000;42,0884;
170904;2100;48,6711;
170904;2200;56,0037;
170904;2300;60,5029;
170905;0000;62,2522;
170905;0100;63,0848;
170905;0200;63,334;
170905;0300;63,5;
170905;0400;66,6945;
170905;0500;67,443;
170905;0600;69,608;
170905;0700;65,1902;
170905;0800;61,511;
170905;0900;49,0936;
170905;1000;37,7595;
170905;1100;33,9255;
170905;1200;31,9207;
170905;1300;32,3406;
170905;1400;33,0066;
170905;1500;28,4196;
170905;1600;33,5051;
170905;1700;38,0044;
170905;1800;44,1703;
170905;1900;52,1696;
170905;2000;58,0855;
170905;2100;62,0015;
170905;2200;65,4182;
170905;2300;68,5;
170906;0000;71,438;
170906;0100;74,7698;
170906;0200;77,1851;
170906;0300;77,1836;
170906;0400;79,7654;
170906;0500;80,2639;
170906;0600;80,7626;
170906;0700;79,8442;
170906;0800;68,6765;
170906;0900;60,8377;
170906;1000;57,4203;
170906;1100;49,8368;
170906;1200;45,3365;
170906;1300;40,5029;
170906;1400;40,0026;
170906;1500;39,752;
170906;1600;44,6683;
170906;1700;50,3347;
170906;1800;54,5007;
170906;1900;59,9167;
170906;2000;64,4443;
170906;2100;68,5261;
170906;2200;71,5247;
170906;2300;73,6064;
170907;0000;75,605;
170907;0100;77,437;
170907;0200;78,7688;
170907;0300;79,4341;
170907;0400;79,5159;
170907;0500;80,9236;
170907;0600;81,25;
170907;0700;79,845;
170907;0800;64,177;
170907;0900;53,0877;
170907;1000;49,9203;
170907;1100;46,8362;
170907;1200;40,6689;
170907;1300;37,9182;
170907;1400;38,0007;
170907;1500;38,1667;
170907;1600;45,5971;
170907;1700;57,2631;
170907;1800;65,6914;
170907;1900;69,1899;
170907;2000;72,7717;
170907;2100;78,5203;
170907;2200;78,75;
170907;2300;78,0177;
170908;0000;78,8333;
170908;0100;80,4312;
170908;0200;80,5129;
170908;0300;84,9282;
170908;0400;86,5933;
170908;0500;87,5918;
170908;0600;87,8333;
170908;0700;86,4226;
170908;0800;83,5876;
170908;0900;79,4197;
170908;1000;77,1682;
170908;1100;76;,
170908;1200;73,9443;
170908;1300;70,8594;
170908;1400;68,9414;
170908;1500;74,5232;
170908;1600;72,4385;
170908;1700;71,5203;
170908;1800;74,0188;
170908;1900;79,2673;
170908;2000;81,0162;
170908;2100;81,0833;
170908;2200;81,4297;
170908;2300;83,1782;
170909;0000;83,8433;
170909;0100;84,9177;
170909;0200;85;,
170909;0300;85;,
170909;0400;85,4167;
170909;0500;85,1694;
170909;0600;85,1681;
170909;0700;85,0911;
170909;0800;82,4446;
170909;0900;77,2764;
170909;1000;70,4417;
170909;1100;67,7734;
170909;1200;65,772;
170909;1300;62,6769;
170909;1400;61,4262;
170909;1500;61,009;
170909;1600;62;,
170909;1700;67,8479;
170909;1800;71,2632;
170909;1900;74,595;
170909;2000;74,0935;
170909;2100;76,2588;
170909;2200;77,6741;
170909;2300;77,7559;
170910;0000;78,9211;
170910;0100;78,9197;
170910;0200;76,8347;
170910;0300;74,9167;
170910;0400;74,7776;
170910;0500;76,9429;
170910;0600;77,4415;
170910;0700;73,8567;
170910;0800;75,4387;
170910;0900;82,6873;
170910;1000;79,519;
170910;1100;70,0176;
170910;1200;59,3414;
170910;1300;56,7573;
170910;1400;76,8464;
170910;1500;83,1028;
170910;1600;82,3435;
170910;1700;81,342;
170910;1800;82,6741;
170910;1900;85,3391;
170910;2000;87,6711;
170910;2100;88,7529;
170910;2200;89;,
170910;2300;89;,
170911;0000;88,8333;
170911;0100;88,8594;
170911;0200;88,6914;
170911;0300;89;,
170911;0400;89;,
170911;0500;89,1667;
170911;0600;89;,
170911;0700;88,8333;
170911;0800;86,5161;
170911;0900;81,3479;
170911;1000;74,1799;
170911;1100;64,5117;
170911;1200;56,2551;
170911;1300;54,5044;
170911;1400;50,837;
170911;1500;47,7529;
170911;1600;58,1689;
170911;1700;63,4182;
170911;1800;64,6682;
170911;1900;66,9167;
170911;2000;71,4443;
170911;2100;77,5261;
170911;2200;80,6914;
170911;2300;81,2732;
170912;0000;82,0221;
170912;0100;82,1667;
170912;0200;83,7688;
170912;0300;84,5833;
170912;0400;85,2659;
170912;0500;84,5144;
170912;0600;84,9222;
170912;0700;84,3333;
170912;0800;76,5103;
170912;0900;66,342;
170912;1000;60,7537;
170912;1100;55,5862;
170912;1200;51,9189;
170912;1300;50,0015;
170912;1400;52,334;
170912;1500;49,75;
170912;1600;53,6805;
170912;1700;58,0964;
170912;1800;64,3579;
170912;1900;69,6064;
170912;2000;70,4167;
170912;2100;71,437;
170912;2200;72,0192;
170912;2300;71,3333;
170913;0000;70,3491;
170913;0100;73,1812;
170913;0200;74,8462;
170913;0300;77,2615;
170913;0400;75,76;
170913;0500;75,1753;
170913;0600;73,674;
170913;0700;73,8391;
170913;0800;68,3376;
170913;0900;64,5029;
170913;1000;59,9174;
170913;1100;55,25;
170913;1200;49,7638;
170913;1300;45,0131;
170913;1400;44,2623;
170913;1500;44,0116;
170913;1600;43,1776;
170913;1700;44,5101;
170913;1800;48,3427;
170913;1900;65,6841;
170913;2000;72,5159;
170913;2100;75,2644;
170913;2200;76,4297;
170913;2300;74,6782;
170914;0000;75,6768;
170914;0100;80,6753;
170914;0200;81,7571;
170914;0300;78,2556;
170914;0400;76,6709;
170914;0500;76,9119;
170914;0600;76,0846;
170914;0700;74,75;
170914;0800;70,7756;
170914;0900;68;,
170914;1000;65,4395;
170914;1100;67,688;
170914;1200;66,853;
170914;1300;56,5925;
170914;1400;51,2584;
170914;1500;45,2577;
170914;1600;46,9236;
170914;1700;53,3395;
170914;1800;60,7555;
170914;1900;66,3428;
170914;2000;70,5913;
170914;2100;74,0909;
170914;2200;76,4241;
170914;2300;78,0062;
170915;0000;79,1667;
170915;0100;81,0031;
170915;0200;82,5847;
170915;0300;83,8333;
170915;0400;84,0833;
170915;0500;84,6935;
170915;0600;85;,
170915;0700;83,75;
170915;0800;71,2725;
170915;0900;61,3437;
170915;1000;50,6763;
170915;1100;42,9256;
170915;1200;36,5914;
170915;1300;28,2537;
170915;1400;21,42;
170915;1500;14,7515;
170915;1600;12,7513;
170915;1700;13,0011;
170915;1800;18,4185;
170915;1900;23,7515;
170915;2000;39,2522;
170915;2100;47,0848;
170915;2200;52,4174;
170915;2300;54,5;
170916;0000;56,5971;
170916;0100;59,1797;
170916;0200;62,3456;
170916;0300;63,0949;
170916;0400;64,605;
170916;0500;66,1035;
170916;0600;65,9357;
170916;0700;62,1755;
170916;0800;40,8414;
170916;0900;27,5037;
170916;1000;18,92;
170916;1100;12,7515;
170916;1200;10,5013;
170916;1300;8,5011;
170916;1400;6,91713;
170916;1500;6,50037;
170916;1600;11,9173;
170916;1700;21,1674;
170916;1800;32,084;
170916;1900;41,75;
170916;2000;48,1806;
170916;2100;56,0131;
170916;2200;55,429;
170916;2300;55,8449;
170917;0000;57,6776;
170917;0100;61,1768;
170917;0200;62,8427;
170917;0300;63,7587;
170917;0400;65,6826;
170917;0500;67,4312;
170917;0600;67,0132;
170917;0700;63,9225;
170917;0800;44,1718;
170917;0900;34,8377;
170917;1000;27,7518;
170917;1100;23,5848;
170917;1200;25,8344;
170917;1300;29,5007;
170917;1400;27,3337;
170917;1500;26,5833;
170917;1600;33,8472;
170917;1700;40,0132;
170917;1800;49,8458;
170917;1900;57,6783;
170917;2000;64,105;
170917;2100;68,8535;
170917;2200;72,2688;
170917;2300;75,6841;
170918;0000;76,925;
170918;0100;77,3477;
170918;0200;78,5129;
170918;0300;79,3447;
170918;0400;80,3433;
170918;0500;81,8418;
170918;0600;87,5903;
170918;0700;90,5891;
170918;0800;90,5;
170918;0900;81,5029;
170918;1000;68,0015;
170918;1100;64,6667;
170918;1200;64,8608;
170918;1300;59,3464;
170918;1400;56,429;
170918;1500;55,7617;
170918;1600;53,261;
170918;1700;59,2601;
170918;1800;70,3521;
170918;1900;76,0173;
170918;2000;79,8491;
170918;2100;82,1812;
170918;2200;83,5962;
170918;2300;84;,
170919;0000;84,5;
170919;0100;88,5085;
170919;0200;90,2571;
170919;0300;91,006;
170919;0400;91;,
170919;0500;91;,
170919;0600;90,75;
170919;0700;90,0004;
170919;0800;89,6667;
170919;0900;87,1931;
170919;1000;82,6082;
170919;1100;75,9402;
170919;1200;71,022;
170919;1300;67,8538;
170919;1400;65,269;
170919;1500;61,3421;
170919;1600;59,3414;
170919;1700;58,424;
170919;1800;57,9233;
170919;1900;59,4225;
170919;2000;63,4218;
170919;2100;67,0088;
170919;2200;71,0073;
170919;2300;71,8391;
170920;0000;71,9211;
170920;0100;73,1697;
170920;0200;75,0018;
170920;0300;75,1667;
170920;0400;75,4443;
170920;0500;76,6929;
170920;0600;77,6915;
170920;0700;76,4402;
170920;0800;70,6052;
170920;0900;65,3538;
170920;1000;60,6762;
170920;1100;55,0921;
170920;1200;49,5081;
170920;1300;43,2573;
170920;1400;39,7566;
170920;1500;39,4225;
170920;1600;40,8384;
170920;1700;40,5877;
170920;1800;45,837;
170920;1900;52,7529;
170920;2000;56,2522;
170920;2100;61,3348;
170920;2200;65,2515;
170920;2300;67;,
170921;0000;70;,
170921;0100;73,5833;
170921;0200;75,9167;
170921;0300;77,1667;
170921;0400;78,1667;
170921;0500;80;,
170921;0600;80,6667;
170921;0700;77,1667;
170921;0800;63,1667;
170921;0900;54,0833;
170921;1000;46,5833;
170921;1100;40,5;
170921;1200;33,5;
170921;1300;29,75;
170921;1400;30,1667;
170921;1500;27,1667;
170921;1600;30;,
170921;1700;34,25;
170921;1800;49,3333;
170921;1900;58,25;
170921;2000;55,75;
170921;2100;60;,
170921;2200;66;,
170921;2300;69,3333;
170922;0000;71,6667;
170922;0100;75,25;
170922;0200;76,8333;
170922;0300;78;,
170922;0400;79,4167;
170922;0500;79,6667;
170922;0600;80,1667;
170922;0700;76,4167;
170922;0800;59,1667;
170922;0900;52,5833;
170922;1000;44,0833;
170922;1100;36,0833;
170922;1200;30;,
170922;1300;28,0833;
170922;1400;23,8337;
170922;1500;19,6667;
170922;1600;17,5903;
170922;1700;21,2566;
170922;1800;23,2563;
170922;1900;29,4226;
170922;2000;33,8444;
170922;2100;40,5935;
170922;2200;46,2595;
170922;2300;50,6754;
170923;0000;54,508;
170923;0100;57,674;
170923;0200;61,6732;
170923;0300;64,1782;
170923;0400;66,1768;
170923;0500;67,7585;
170923;0600;67,5905;
170923;0700;62,0862;
170923;0800;41,7522;
170923;0900;33,0848;
170923;1000;24,6671;
170923;1100;18,9167;
170923;1200;17,507;
170923;1300;15,3366;
170923;1400;23,5895;
170923;1500;25,2559;
170923;1600;23,3388;
170923;1700;30,9218;
170923;1800;42,3427;
170923;1900;47,6754;
170923;2000;48,7579;
170923;2100;54,3405;
170923;2200;60,0898;
170923;2300;59,6724;
170924;0000;67,51;
170924;0100;75,2585;
170924;0200;79,5903;
170924;0300;79,4224;
170924;0400;81,0042;
170924;0500;81,7527;
170924;0600;80,0017;
170924;0700;78,4167;
170924;0800;66,6946;
170924;0900;53,7632;
170924;1000;47,8458;
170924;1100;45,4284;
170924;1200;44,8443;
170924;1300;44,2603;
170924;1400;44,2595;
170924;1500;50,5921;
170924;1600;53,0081;
170924;1700;42,5073;
170924;1800;41,9233;
170924;1900;46,6725;
170924;2000;60,5051;
170924;2100;61,5877;
170924;2200;66,7573;
170924;2300;68,8391;
170925;0000;71,6711;
170925;0100;75,1697;
170925;0200;77,0015;
170925;0300;78,4167;
170925;0400;79,6943;
170925;0500;80;,
170925;0600;79,75;
170925;0700;76,4402;
170925;0800;66,6052;
170925;0900;59,6769;
170925;1000;49,7595;
170925;1100;45,0088;
170925;1200;41,8414;
170925;1300;35,7573;
170925;1400;29,92;
170925;1500;26,0862;
170925;1600;18,6693;
170925;1700;17,7522;
170925;1800;22,1685;
170925;1900;37,3362;
170925;2000;44,2522;
170925;2100;47,4182;
170925;2200;50,7507;
170925;2300;54,6667;
170926;0000;57,8471;
170926;0100;59,8464;
170926;0200;62,0956;
170926;0300;64,1899;
170926;0400;67,2717;
170926;0500;68,1035;
170926;0600;68,6857;
170926;0700;65,1843;
170926;0800;51,6747;
170926;0900;46,0906;
170926;1000;42,4233;
170926;1100;38,4225;
170926;1200;36,6718;
170926;1300;42,1711;
170926;1400;41,0038;
170926;1500;39,0029;
170926;1600;30,9178;
170926;1700;28,584;
170926;1800;30,4171;
170926;1900;37,4167;
170926;2000;45,6805;
170926;2100;50,8464;
170926;2200;56,0956;
170926;2300;60,6783;
170927;0000;60,5109;
170927;0100;64,8535;
170927;0200;67,1855;
170927;0300;69,3506;
170927;0400;70,0991;
170927;0500;70,6812;
170927;0600;70,8463;
170927;0700;68,095;
170927;0800;56,6718;
170927;0900;42,6711;
170927;1000;36,7537;
170927;1100;33,2529;
170927;1200;30,1678;
170927;1300;29,2507;
170927;1400;32,084;
170927;1500;37,1667;
170927;1600;37,7638;
170927;1700;42,9297;
170927;1800;46,7623;
170927;1900;46,8449;
170927;2000;44,5109;
170927;2100;46,5101;
170927;2200;49,5927;
170927;2300;50,2587;
170928;0000;52,2579;
170928;0100;58,1739;
170928;0200;59,1732;
170928;0300;61,6724;
170928;0400;62,5883;
170928;0500;64,6753;
170928;0600;66,7572;
170928;0700;63,7529;
170928;0800;57,1689;
170928;0900;52,9182;
170928;1000;45,4174;
170928;1100;43,1667;
170928;1200;47,2638;
170928;1300;50,7631;
170928;1400;49,0123;
170928;1500;47,0116;
170928;1600;45,1776;
170928;1700;56,1768;
170928;1800;64,4355;
170928;1900;70,6841;
170928;2000;70,5159;
170928;2100;69,8333;
170928;2200;72,4297;
170928;2300;73,4282;
170929;0000;72,5933;
170929;0100;73,0089;
170929;0200;74,3333;
170929;0300;75,9224;
170929;0400;76,6709;
170929;0500;76,9119;
170929;0600;77,5845;
170929;0700;76,0004;
170929;0800;74,3333;
170929;0900;70,1085;
170929;1000;64,4406;
170929;1100;54,4279;
170929;1200;45,1771;
170929;1300;39,5097;
170929;1400;47,1757;
170929;1500;40,3416;
170929;1600;38,5908;
170929;1700;46,9235;
170929;1800;53,0894;
170929;1900;56,172;
170929;2000;54,338;
170929;2100;55,0041;
170929;2200;52,6701;
170929;2300;50,0861;
170930;0000;45,8354;
170930;0100;41,5013;
170930;0200;41,1673;
170930;0300;47;,
170930;0400;56,4297;
170930;0500;62,5125;
170930;0600;57,8452;
170930;0700;45,8446;
170930;0800;49,3439;
170930;0900;72,0197;
170930;1000;77,8516;
170930;1100;84,6001;
170930;1200;81,5154;
170930;1300;85,764;
170930;1400;88,5958;
170930;1500;89,1667;
170930;1600;90,0103;
170930;1700;88,5;
170930;1800;87,8402;
170930;1900;88,839;
170930;2000;90,0046;
170930;2100;90,5833;
170930;2200;90,6681;
170930;2300;91;,
171001;0000;91;,
171001;0100;90,5;
171001;0200;90,1906;
171001;0300;90,3333;
171001;0400;90,0214;
171001;0500;89,9167;
171001;0600;88,6854;
171001;0700;86,3506;
171001;0800;75,5159;
171001;0900;66,0977;
171001;1000;68,1797;
171001;1100;59,6724;
171001;1200;55,2551;
171001;1300;51,3377;
171001;1400;45,087;
171001;1500;42,003;
171001;1600;39,9189;
171001;1700;41,0015;
171001;1800;45,1675;
171001;1900;56;,
171001;2000;67,8606;
171001;2100;75,4426;
171001;2200;79,1077;
171001;2300;81,0233;
171002;0000;81,9167;
171002;0100;82,1667;
171002;0200;83,0189;
171002;0300;83,7671;
171002;0400;83,5989;
171002;0500;85,2644;
171002;0600;85,1041;
171002;0700;76,9285;
171002;0800;63,5051;
171002;0900;56,8377;
171002;1000;53,2537;
171002;1100;53,0029;
171002;1200;48,2522;
171002;1300;45,4182;
171002;1400;42,9174;
171002;1500;43,6667;
171002;1600;44,1804;
171002;1700;48,013;
171002;1800;53,2623;
171002;1900;52,1782;
171002;2000;55,0108;
171002;2100;60,5934;
171002;2200;68,2688;
171002;2300;70,2673;
171003;0000;71,6826;
171003;0100;73,9312;
171003;0200;76,5129;
171003;0300;78,4282;
171003;0400;78,0933;
171003;0500;78,3418;
171003;0600;78,424;
171003;0700;70,3391;
171003;0800;55,0854;
171003;0900;43,3348;
171003;1000;36,2507;
171003;1100;26,3333;
171003;1200;19,5109;
171003;1300;15,5885;
171003;1400;13,6718;
171003;1500;18,8431;
171003;1600;36,6855;
171003;1700;41,8514;
171003;1800;47,1006;
171003;1900;46,4333;
171003;2000;43,4326;
171003;2100;44,0151;
171003;2200;36,6811;
171003;2300;41,847;
171004;0000;47,7629;
171004;0100;56,3455;
171004;0200;60,1782;
171004;0300;69,0215;
171004;0400;73,77;
171004;0500;72,2686;
171004;0600;;,
171004;0700;;,
171004;0800;;,
171004;0900;;,
171004;1000;;,
171004;1100;;,
171004;1200;53;,
171004;1300;47,7583;
171004;1400;46,8416;
171004;1500;48,3416;
171004;1600;51,8414;
171004;1700;51,8406;
171004;1800;52,1733;
171004;1900;74,7617;
171004;2000;79,8435;
171004;2100;86,7588;
171004;2200;89,6741;
171004;2300;89,25;
171005;0000;88,4211;
171005;0100;86,6697;
171005;0200;83,5015;
171005;0300;85,5833;
171005;0400;86,8608;
171005;0500;86,1667;
171005;0600;85,858;
171005;0700;86;,
171005;0800;79,9387;
171005;0900;62,3436;
171005;1000;54,2595;
171005;1100;52,0921;
171005;1200;47,0914;
171005;1300;47,8406;
171005;1400;48,4233;
171005;1500;53,4225;
171005;1600;56,8384;
171005;1700;60,5877;
171005;1800;66,5906;
171005;1900;72,6726;
171005;2000;77,8376;
171005;2100;80,3362;
171005;2200;79,3347;
171005;2300;78,1667;
171006;0000;79;,
171006;0100;82,5261;
171006;0200;83,0247;
171006;0300;86,1064;
171006;0400;87,605;
171006;0500;88,1113;
171006;0600;88,11;
171006;0700;83,1667;
171006;0800;69,2661;
171006;0900;60,2573;
171006;1000;52,9233;
171006;1100;38,9225;
171006;1200;27,6693;
171006;1300;25,6689;
171006;1400;32,5037;
171006;1500;28,5015;
171006;1600;27,0011;
171006;1700;35,6682;
171006;1800;48,1674;
171006;1900;57,1667;
171006;2000;63,2638;
171006;2100;66,0261;
171006;2200;71,1079;
171006;2300;74,9399;
171007;0000;78,6885;
171007;0100;80,1113;
171007;0200;80,6021;
171007;0300;81,0177;
171007;0400;82,0991;
171007;0500;83,0977;
171007;0600;83,7631;
171007;0700;74,7617;
171007;0800;65,677;
171007;0900;58,2544;
171007;1000;64,7573;
171007;1100;72,1726;
171007;1200;77,5044;
171007;1300;74,7529;
171007;1400;76,0015;
171007;1500;77,75;
171007;1600;75,7776;
171007;1700;79,7761;
171007;1800;84,1914;
171007;1900;89,5232;
171007;2000;89,5833;
171007;2100;85,8535;
171007;2200;83,1099;
171007;2300;81,0173;
171008;0000;79,5159;
171008;0100;80,1812;
171008;0200;80,2629;
171008;0300;81,0115;
171008;0400;82,01;
171008;0500;84,6753;
171008;0600;85,424;
171008;0700;82,2559;
171008;0800;75,0044;
171008;0900;71,6697;
171008;1000;65,7515;
171008;1100;56,75;
171008;1200;50,0971;
171008;1300;47,6797;
171008;1400;48,5956;
171008;1500;47,6783;
171008;1600;47,6776;
171008;1700;47,0934;
171008;1800;53,3427;
171008;1900;62,092;
171008;2000;69,3491;
171008;2100;74,2644;
171008;2200;78,1797;
171008;2300;80,7615;
171009;0000;82,26;
171009;0100;83,0089;
171009;0200;83,9167;
171009;0300;85,006;
171009;0400;85,75;
171009;0500;86;,
171009;0600;85,75;
171009;0700;82;,
171009;0800;71,861;
171009;0900;67,2762;
171009;1000;59,8457;
171009;1100;54,345;
171009;1200;54,3443;
171009;1300;48,3436;
171009;1400;40,7595;
171009;1500;30,5877;
171009;1600;34,4247;
171009;1700;31,7537;
171009;1800;32,3399;
171009;1900;39,5059;
171009;2000;42,7551;
171009;2100;49,5877;
171009;2200;53,6703;
171009;2300;58,9196;
171010;0000;63,0022;
171010;0100;66,5029;
171010;0200;68,8347;
171010;0300;68,1667;
171010;0400;70,7776;
171010;0500;73,9429;
171010;0600;75,0248;
171010;0700;68,8567;
171010;0800;62,4277;
171010;0900;58,2603;
171010;1000;51,5095;
171010;1100;45,0088;
171010;1200;43,3414;
171010;1300;41,0906;
171010;1400;34,1733;
171010;1500;31,7529;
171010;1600;33,9218;
171010;1700;34,0877;
171010;1800;39,9203;
171010;1900;50,8362;
171010;2000;60,8355;
171010;2100;69,1697;
171010;2200;75,0847;
171010;2300;77,1667;
171011;0000;78,6943;
171011;0100;80,1094;
171011;0200;81,5247;
171011;0300;82,1064;
171011;0400;82,9167;
171011;0500;83,3535;
171011;0600;81,7689;
171011;0700;78,6008;
171011;0800;73,1829;
171011;0900;69,1814;
171011;1000;62,2566;
171011;1100;54,9225;
171011;1200;49,8384;
171011;1300;50,9211;
171011;1400;49,087;
171011;1500;48,1696;
171011;1600;49,0022;
171011;1700;56,5015;
171011;1800;60,7507;
171011;1900;60,75;
171011;2000;63,0138;
171011;2100;64,6929;
171011;2200;67,8579;
171011;2300;66,8564;
171012;0000;57,0109;
171012;0100;54,4268;
171012;0200;55,0095;
171012;0300;57,6754;
171012;0400;60,5079;
171012;0500;64,5977;
171012;0600;68,4298;
171012;0700;60,4225;
171012;0800;53,3384;
171012;0900;50,0877;
171012;1000;43,837;
171012;1100;41,4196;
171012;1200;36,5022;
171012;1300;32,9182;
171012;1400;29,2504;
171012;1500;27,9167;
171012;1600;30,0902;
171012;1700;34,4297;
171012;1800;44,8456;
171012;1900;57,6783;
